filepath,split,label_name,label_id
data\intel_Image_classification\seg_train\forest\8790.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8796.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8805.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8827.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8850.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8856.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8857.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8860.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\887.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8889.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8899.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8905.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8906.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8913.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8918.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8938.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8950.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8957.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8959.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8962.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8977.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8978.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8980.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8984.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8993.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\8994.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9003.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9006.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9011.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9013.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9015.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9025.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\903.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9060.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9072.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9078.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9090.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9096.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9104.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9116.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9125.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9141.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9149.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\915.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9156.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9166.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9176.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9180.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9206.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9214.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9216.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9219.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9223.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\923.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9233.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9246.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\925.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9258.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9262.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\928.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\929.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9300.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9301.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9304.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9308.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9317.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9319.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9320.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9323.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9338.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9343.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9366.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9368.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9377.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\938.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9381.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9389.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9401.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9415.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9418.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9419.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9420.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\943.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9450.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9456.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9462.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9463.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9472.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9473.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9492.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9495.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9504.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9512.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9522.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9525.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9532.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9539.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\954.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9541.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9566.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9579.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\958.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9585.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9586.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9601.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9604.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9605.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9606.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9611.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9615.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9616.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9632.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9634.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9645.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9647.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9658.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\966.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9663.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9667.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9670.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9671.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9672.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9696.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9706.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9715.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9718.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9740.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9741.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9746.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9751.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9758.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\978.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9781.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9784.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9789.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\98.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\980.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9800.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9808.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9814.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9838.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9842.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9848.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9852.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9871.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9874.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9880.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9883.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9904.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9910.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9912.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9923.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9930.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9944.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9955.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9964.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9969.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\997.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9970.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9979.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9983.jpg,train,forest,1
data\intel_Image_classification\seg_train\forest\9994.jpg,train,forest,1
data\intel_Image_classification\seg_train\glacier\10.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\100.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10003.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10009.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10011.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1002.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10024.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10025.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10033.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10055.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10064.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10077.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10094.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1010.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10104.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10110.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10117.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1013.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10130.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10134.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10137.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10140.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10141.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10148.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10149.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10152.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10160.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10167.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10170.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10172.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10182.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10192.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10200.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10204.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10218.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10219.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10220.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10234.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10248.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10256.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10267.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10289.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10291.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10298.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10301.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10326.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10327.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10337.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10353.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10355.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10365.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10372.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10385.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10389.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10403.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10404.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10412.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10422.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10432.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1044.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10442.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10446.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10455.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10467.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10468.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10476.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10487.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10488.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10491.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\105.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10505.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10508.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10509.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10536.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10539.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10562.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10567.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1057.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10571.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10578.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10589.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10592.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10606.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10616.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1062.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10624.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10637.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10639.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10640.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10650.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10663.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10664.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10670.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10689.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10690.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10693.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10704.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10709.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10710.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10711.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10719.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10722.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10723.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10741.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10747.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10759.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10765.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10779.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10781.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10788.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10793.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10795.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10796.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10801.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10808.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10820.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10838.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10848.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1085.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10854.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10870.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10874.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10881.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1089.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\109.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10902.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10903.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10907.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10912.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10926.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10928.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10935.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10959.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10966.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1097.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10970.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10971.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10974.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10986.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10993.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10994.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\10996.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11004.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11007.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11008.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11010.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11016.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11018.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11020.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11028.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1103.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11035.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11036.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11050.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11051.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11058.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11070.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11085.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11089.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11097.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1110.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1111.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11110.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11112.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11139.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11144.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11151.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11161.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1117.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11176.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11182.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11185.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11190.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11200.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11219.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11241.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11247.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11251.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1126.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11263.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11264.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11266.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11277.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1128.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11280.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11286.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11297.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11304.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11312.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1132.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11320.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11331.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11332.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11333.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11336.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11343.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1135.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11350.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11352.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11359.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11360.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1137.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11380.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11384.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11401.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11426.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11432.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11437.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11456.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11468.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11469.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11473.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11475.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1148.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11513.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11514.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1153.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11534.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11536.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11537.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11539.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11555.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1156.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11586.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\1159.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11598.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11609.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11612.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11616.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11624.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11629.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11636.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11646.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11652.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11657.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11663.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11676.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11702.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11706.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11709.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11727.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11733.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11734.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11736.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11741.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11747.jpg,train,glacier,2
data\intel_Image_classification\seg_train\glacier\11759.jpg,train,glacier,2
